,pos1,neg1,pos2,neg2,prompt,denoise,noise,x_shift,y_shift,zoom,rotation,seed_start,seed_end,seed_str,pos_prompt,neg_prompt
0,,,,,1.0,0.4,0.1,0.0,0.0,1.0,0.0,38093404.0,,0,"Two tables., :1.0 AND Two tables., :0.0",", :1.0 AND , :0.0"
1,,,,,0.9933333333333333,0.4,0.1,0.0,0.0,1.0,0.0,38093405.0,,0,"Two tables., :0.9933333333333333 AND Two tables., :0.00666666666666671",", :0.9933333333333333 AND , :0.00666666666666671"
2,,,,,0.9866666666666667,0.4,0.1,0.0,0.0,1.0,0.0,38093406.0,,0,"Two tables., :0.9866666666666667 AND Two tables., :0.013333333333333308",", :0.9866666666666667 AND , :0.013333333333333308"
3,,,,,0.98,0.4,0.1,0.0,0.0,1.0,0.0,38093407.0,,0,"Two tables., :0.98 AND Two tables., :0.020000000000000018",", :0.98 AND , :0.020000000000000018"
4,,,,,0.9733333333333334,0.4,0.1,0.0,0.0,1.0,0.0,38093408.0,,0,"Two tables., :0.9733333333333334 AND Two tables., :0.026666666666666616",", :0.9733333333333334 AND , :0.026666666666666616"
5,,,,,0.9666666666666667,0.4,0.1,0.0,0.0,1.0,0.0,38093409.0,,0,"Two tables., :0.9666666666666667 AND Two tables., :0.033333333333333326",", :0.9666666666666667 AND , :0.033333333333333326"
6,,,,,0.96,0.4,0.1,0.0,0.0,1.0,0.0,38093410.0,,0,"Two tables., :0.96 AND Two tables., :0.040000000000000036",", :0.96 AND , :0.040000000000000036"
7,,,,,0.9533333333333334,0.4,0.1,0.0,0.0,1.0,0.0,38093411.0,,0,"Two tables., :0.9533333333333334 AND Two tables., :0.046666666666666634",", :0.9533333333333334 AND , :0.046666666666666634"
8,,,,,0.9466666666666667,0.4,0.1,0.0,0.0,1.0,0.0,38093412.0,,0,"Two tables., :0.9466666666666667 AND Two tables., :0.053333333333333344",", :0.9466666666666667 AND , :0.053333333333333344"
9,,,,,0.94,0.4,0.1,0.0,0.0,1.0,0.0,38093413.0,,0,"Two tables., :0.94 AND Two tables., :0.06000000000000005",", :0.94 AND , :0.06000000000000005"
10,,,,,0.9333333333333333,0.4,0.1,0.0,0.0,1.0,0.0,38093414.0,,0,"Two tables., :0.9333333333333333 AND Two tables., :0.06666666666666665",", :0.9333333333333333 AND , :0.06666666666666665"
11,,,,,0.9266666666666666,0.4,0.1,0.0,0.0,1.0,0.0,38093415.0,,0,"Two tables., :0.9266666666666666 AND Two tables., :0.07333333333333336",", :0.9266666666666666 AND , :0.07333333333333336"
12,,,,,0.92,0.4,0.1,0.0,0.0,1.0,0.0,38093416.0,,0,"Two tables., :0.92 AND Two tables., :0.07999999999999996",", :0.92 AND , :0.07999999999999996"
13,,,,,0.9133333333333333,0.4,0.1,0.0,0.0,1.0,0.0,38093417.0,,0,"Two tables., :0.9133333333333333 AND Two tables., :0.08666666666666667",", :0.9133333333333333 AND , :0.08666666666666667"
14,,,,,0.9066666666666666,0.4,0.1,0.0,0.0,1.0,0.0,38093418.0,,0,"Two tables., :0.9066666666666666 AND Two tables., :0.09333333333333338",", :0.9066666666666666 AND , :0.09333333333333338"
15,,,,,0.9,0.4,0.1,0.0,0.0,1.0,0.0,38093419.0,,0,"Two tables., :0.9 AND Two tables., :0.09999999999999998",", :0.9 AND , :0.09999999999999998"
16,,,,,0.8933333333333333,0.4,0.1,0.0,0.0,1.0,0.0,38093420.0,,0,"Two tables., :0.8933333333333333 AND Two tables., :0.10666666666666669",", :0.8933333333333333 AND , :0.10666666666666669"
17,,,,,0.8866666666666667,0.4,0.1,0.0,0.0,1.0,0.0,38093421.0,,0,"Two tables., :0.8866666666666667 AND Two tables., :0.11333333333333329",", :0.8866666666666667 AND , :0.11333333333333329"
18,,,,,0.88,0.4,0.1,0.0,0.0,1.0,0.0,38093422.0,,0,"Two tables., :0.88 AND Two tables., :0.12",", :0.88 AND , :0.12"
19,,,,,0.8733333333333333,0.4,0.1,0.0,0.0,1.0,0.0,38093423.0,,0,"Two tables., :0.8733333333333333 AND Two tables., :0.1266666666666667",", :0.8733333333333333 AND , :0.1266666666666667"
20,,,,,0.8666666666666667,0.4,0.1,0.0,0.0,1.0,0.0,38093424.0,,0,"Two tables., :0.8666666666666667 AND Two tables., :0.1333333333333333",", :0.8666666666666667 AND , :0.1333333333333333"
21,,,,,0.86,0.4,0.1,0.0,0.0,1.0,0.0,38093425.0,,0,"Two tables., :0.86 AND Two tables., :0.14",", :0.86 AND , :0.14"
22,,,,,0.8533333333333333,0.4,0.1,0.0,0.0,1.0,0.0,38093426.0,,0,"Two tables., :0.8533333333333333 AND Two tables., :0.14666666666666672",", :0.8533333333333333 AND , :0.14666666666666672"
23,,,,,0.8466666666666667,0.4,0.1,0.0,0.0,1.0,0.0,38093427.0,,0,"Two tables., :0.8466666666666667 AND Two tables., :0.15333333333333332",", :0.8466666666666667 AND , :0.15333333333333332"
24,,,,,0.84,0.4,0.1,0.0,0.0,1.0,0.0,38093428.0,,0,"Two tables., :0.84 AND Two tables., :0.16000000000000003",", :0.84 AND , :0.16000000000000003"
25,,,,,0.8333333333333333,0.4,0.1,0.0,0.0,1.0,0.0,38093429.0,,0,"Two tables., :0.8333333333333333 AND Two tables., :0.16666666666666674",", :0.8333333333333333 AND , :0.16666666666666674"
26,,,,,0.8266666666666667,0.4,0.1,0.0,0.0,1.0,0.0,38093430.0,,0,"Two tables., :0.8266666666666667 AND Two tables., :0.17333333333333334",", :0.8266666666666667 AND , :0.17333333333333334"
27,,,,,0.82,0.4,0.1,0.0,0.0,1.0,0.0,38093431.0,,0,"Two tables., :0.82 AND Two tables., :0.18000000000000005",", :0.82 AND , :0.18000000000000005"
28,,,,,0.8133333333333334,0.4,0.1,0.0,0.0,1.0,0.0,38093432.0,,0,"Two tables., :0.8133333333333334 AND Two tables., :0.18666666666666665",", :0.8133333333333334 AND , :0.18666666666666665"
29,,,,,0.8066666666666666,0.4,0.1,0.0,0.0,1.0,0.0,38093433.0,,0,"Two tables., :0.8066666666666666 AND Two tables., :0.19333333333333336",", :0.8066666666666666 AND , :0.19333333333333336"
30,,,,,0.8,0.4,0.1,0.0,0.0,1.0,0.0,38093434.0,,0,"Two tables., :0.8 AND Two tables., :0.19999999999999996",", :0.8 AND , :0.19999999999999996"
31,,,,,0.7933333333333333,0.4,0.1,0.0,0.0,1.0,0.0,38093435.0,,0,"Two tables., :0.7933333333333333 AND Two tables., :0.20666666666666667",", :0.7933333333333333 AND , :0.20666666666666667"
32,,,,,0.7866666666666666,0.4,0.1,0.0,0.0,1.0,0.0,38093436.0,,0,"Two tables., :0.7866666666666666 AND Two tables., :0.21333333333333337",", :0.7866666666666666 AND , :0.21333333333333337"
33,,,,,0.78,0.4,0.1,0.0,0.0,1.0,0.0,38093437.0,,0,"Two tables., :0.78 AND Two tables., :0.21999999999999997",", :0.78 AND , :0.21999999999999997"
34,,,,,0.7733333333333333,0.4,0.1,0.0,0.0,1.0,0.0,38093438.0,,0,"Two tables., :0.7733333333333333 AND Two tables., :0.22666666666666668",", :0.7733333333333333 AND , :0.22666666666666668"
35,,,,,0.7666666666666666,0.4,0.1,0.0,0.0,1.0,0.0,38093439.0,,0,"Two tables., :0.7666666666666666 AND Two tables., :0.2333333333333334",", :0.7666666666666666 AND , :0.2333333333333334"
36,,,,,0.76,0.4,0.1,0.0,0.0,1.0,0.0,38093440.0,,0,"Two tables., :0.76 AND Two tables., :0.24",", :0.76 AND , :0.24"
37,,,,,0.7533333333333333,0.4,0.1,0.0,0.0,1.0,0.0,38093441.0,,0,"Two tables., :0.7533333333333333 AND Two tables., :0.2466666666666667",", :0.7533333333333333 AND , :0.2466666666666667"
38,,,,,0.7466666666666666,0.4,0.1,0.0,0.0,1.0,0.0,38093442.0,,0,"Two tables., :0.7466666666666666 AND Two tables., :0.2533333333333334",", :0.7466666666666666 AND , :0.2533333333333334"
39,,,,,0.74,0.4,0.1,0.0,0.0,1.0,0.0,38093443.0,,0,"Two tables., :0.74 AND Two tables., :0.26",", :0.74 AND , :0.26"
40,,,,,0.7333333333333334,0.4,0.1,0.0,0.0,1.0,0.0,38093444.0,,0,"Two tables., :0.7333333333333334 AND Two tables., :0.2666666666666666",", :0.7333333333333334 AND , :0.2666666666666666"
41,,,,,0.7266666666666666,0.4,0.1,0.0,0.0,1.0,0.0,38093445.0,,0,"Two tables., :0.7266666666666666 AND Two tables., :0.27333333333333343",", :0.7266666666666666 AND , :0.27333333333333343"
42,,,,,0.72,0.4,0.1,0.0,0.0,1.0,0.0,38093446.0,,0,"Two tables., :0.72 AND Two tables., :0.28",", :0.72 AND , :0.28"
43,,,,,0.7133333333333334,0.4,0.1,0.0,0.0,1.0,0.0,38093447.0,,0,"Two tables., :0.7133333333333334 AND Two tables., :0.2866666666666666",", :0.7133333333333334 AND , :0.2866666666666666"
44,,,,,0.7066666666666667,0.4,0.1,0.0,0.0,1.0,0.0,38093448.0,,0,"Two tables., :0.7066666666666667 AND Two tables., :0.29333333333333333",", :0.7066666666666667 AND , :0.29333333333333333"
45,,,,,0.7,0.4,0.1,0.0,0.0,1.0,0.0,38093449.0,,0,"Two tables., :0.7 AND Two tables., :0.30000000000000004",", :0.7 AND , :0.30000000000000004"
46,,,,,0.6933333333333334,0.4,0.1,0.0,0.0,1.0,0.0,38093450.0,,0,"Two tables., :0.6933333333333334 AND Two tables., :0.30666666666666664",", :0.6933333333333334 AND , :0.30666666666666664"
47,,,,,0.6866666666666666,0.4,0.1,0.0,0.0,1.0,0.0,38093451.0,,0,"Two tables., :0.6866666666666666 AND Two tables., :0.31333333333333335",", :0.6866666666666666 AND , :0.31333333333333335"
48,,,,,0.6799999999999999,0.4,0.1,0.0,0.0,1.0,0.0,38093452.0,,0,"Two tables., :0.6799999999999999 AND Two tables., :0.32000000000000006",", :0.6799999999999999 AND , :0.32000000000000006"
49,,,,,0.6733333333333333,0.4,0.1,0.0,0.0,1.0,0.0,38093453.0,,0,"Two tables., :0.6733333333333333 AND Two tables., :0.32666666666666666",", :0.6733333333333333 AND , :0.32666666666666666"
50,,,,,0.6666666666666666,0.4,0.1,0.0,0.0,1.0,0.0,38093454.0,,0,"Two tables., :0.6666666666666666 AND Two tables., :0.33333333333333337",", :0.6666666666666666 AND , :0.33333333333333337"
51,,,,,0.6599999999999999,0.4,0.1,0.0,0.0,1.0,0.0,38093455.0,,0,"Two tables., :0.6599999999999999 AND Two tables., :0.3400000000000001",", :0.6599999999999999 AND , :0.3400000000000001"
52,,,,,0.6533333333333333,0.4,0.1,0.0,0.0,1.0,0.0,38093456.0,,0,"Two tables., :0.6533333333333333 AND Two tables., :0.3466666666666667",", :0.6533333333333333 AND , :0.3466666666666667"
53,,,,,0.6466666666666667,0.4,0.1,0.0,0.0,1.0,0.0,38093457.0,,0,"Two tables., :0.6466666666666667 AND Two tables., :0.3533333333333333",", :0.6466666666666667 AND , :0.3533333333333333"
54,,,,,0.6399999999999999,0.4,0.1,0.0,0.0,1.0,0.0,38093458.0,,0,"Two tables., :0.6399999999999999 AND Two tables., :0.3600000000000001",", :0.6399999999999999 AND , :0.3600000000000001"
55,,,,,0.6333333333333333,0.4,0.1,0.0,0.0,1.0,0.0,38093459.0,,0,"Two tables., :0.6333333333333333 AND Two tables., :0.3666666666666667",", :0.6333333333333333 AND , :0.3666666666666667"
56,,,,,0.6266666666666667,0.4,0.1,0.0,0.0,1.0,0.0,38093460.0,,0,"Two tables., :0.6266666666666667 AND Two tables., :0.3733333333333333",", :0.6266666666666667 AND , :0.3733333333333333"
57,,,,,0.62,0.4,0.1,0.0,0.0,1.0,0.0,38093461.0,,0,"Two tables., :0.62 AND Two tables., :0.38",", :0.62 AND , :0.38"
58,,,,,0.6133333333333333,0.4,0.1,0.0,0.0,1.0,0.0,38093462.0,,0,"Two tables., :0.6133333333333333 AND Two tables., :0.3866666666666667",", :0.6133333333333333 AND , :0.3866666666666667"
59,,,,,0.6066666666666667,0.4,0.1,0.0,0.0,1.0,0.0,38093463.0,,0,"Two tables., :0.6066666666666667 AND Two tables., :0.3933333333333333",", :0.6066666666666667 AND , :0.3933333333333333"
60,,,,,0.6,0.4,0.1,0.0,0.0,1.0,0.0,38093464.0,,0,"Two tables., :0.6 AND Two tables., :0.4",", :0.6 AND , :0.4"
61,,,,,0.5933333333333333,0.4,0.1,0.0,0.0,1.0,0.0,38093465.0,,0,"Two tables., :0.5933333333333333 AND Two tables., :0.40666666666666673",", :0.5933333333333333 AND , :0.40666666666666673"
62,,,,,0.5866666666666667,0.4,0.1,0.0,0.0,1.0,0.0,38093466.0,,0,"Two tables., :0.5866666666666667 AND Two tables., :0.41333333333333333",", :0.5866666666666667 AND , :0.41333333333333333"
63,,,,,0.58,0.4,0.1,0.0,0.0,1.0,0.0,38093467.0,,0,"Two tables., :0.58 AND Two tables., :0.42000000000000004",", :0.58 AND , :0.42000000000000004"
64,,,,,0.5733333333333333,0.4,0.1,0.0,0.0,1.0,0.0,38093468.0,,0,"Two tables., :0.5733333333333333 AND Two tables., :0.42666666666666675",", :0.5733333333333333 AND , :0.42666666666666675"
65,,,,,0.5666666666666667,0.4,0.1,0.0,0.0,1.0,0.0,38093469.0,,0,"Two tables., :0.5666666666666667 AND Two tables., :0.43333333333333335",", :0.5666666666666667 AND , :0.43333333333333335"
66,,,,,0.56,0.4,0.1,0.0,0.0,1.0,0.0,38093470.0,,0,"Two tables., :0.56 AND Two tables., :0.43999999999999995",", :0.56 AND , :0.43999999999999995"
67,,,,,0.5533333333333332,0.4,0.1,0.0,0.0,1.0,0.0,38093471.0,,0,"Two tables., :0.5533333333333332 AND Two tables., :0.44666666666666677",", :0.5533333333333332 AND , :0.44666666666666677"
68,,,,,0.5466666666666666,0.4,0.1,0.0,0.0,1.0,0.0,38093472.0,,0,"Two tables., :0.5466666666666666 AND Two tables., :0.45333333333333337",", :0.5466666666666666 AND , :0.45333333333333337"
69,,,,,0.54,0.4,0.1,0.0,0.0,1.0,0.0,38093473.0,,0,"Two tables., :0.54 AND Two tables., :0.45999999999999996",", :0.54 AND , :0.45999999999999996"
70,,,,,0.5333333333333333,0.4,0.1,0.0,0.0,1.0,0.0,38093474.0,,0,"Two tables., :0.5333333333333333 AND Two tables., :0.4666666666666667",", :0.5333333333333333 AND , :0.4666666666666667"
