,pos1,neg1,pos2,neg2,prompt,denoise,noise,x_shift,y_shift,zoom,rotation,seed_start,seed_end,seed_str,pos_prompt,neg_prompt
0,,,,,1.0,0.4,0.1,0.0,0.0,1.0,0.0,636001014.0,,0,"Tsking faces pity them their fate., :1.0 AND Tsking faces pity them their fate., :0.0",", :1.0 AND , :0.0"
1,,,,,0.9933333333333333,0.4,0.1,0.0,0.0,1.0,0.0,636001015.0,,0,"Tsking faces pity them their fate., :0.9933333333333333 AND Tsking faces pity them their fate., :0.00666666666666671",", :0.9933333333333333 AND , :0.00666666666666671"
2,,,,,0.9866666666666667,0.4,0.1,0.0,0.0,1.0,0.0,636001016.0,,0,"Tsking faces pity them their fate., :0.9866666666666667 AND Tsking faces pity them their fate., :0.013333333333333308",", :0.9866666666666667 AND , :0.013333333333333308"
3,,,,,0.98,0.4,0.1,0.0,0.0,1.0,0.0,636001017.0,,0,"Tsking faces pity them their fate., :0.98 AND Tsking faces pity them their fate., :0.020000000000000018",", :0.98 AND , :0.020000000000000018"
4,,,,,0.9733333333333334,0.4,0.1,0.0,0.0,1.0,0.0,636001018.0,,0,"Tsking faces pity them their fate., :0.9733333333333334 AND Tsking faces pity them their fate., :0.026666666666666616",", :0.9733333333333334 AND , :0.026666666666666616"
5,,,,,0.9666666666666667,0.4,0.1,0.0,0.0,1.0,0.0,636001019.0,,0,"Tsking faces pity them their fate., :0.9666666666666667 AND Tsking faces pity them their fate., :0.033333333333333326",", :0.9666666666666667 AND , :0.033333333333333326"
6,,,,,0.96,0.4,0.1,0.0,0.0,1.0,0.0,636001020.0,,0,"Tsking faces pity them their fate., :0.96 AND Tsking faces pity them their fate., :0.040000000000000036",", :0.96 AND , :0.040000000000000036"
7,,,,,0.9533333333333334,0.4,0.1,0.0,0.0,1.0,0.0,636001021.0,,0,"Tsking faces pity them their fate., :0.9533333333333334 AND Tsking faces pity them their fate., :0.046666666666666634",", :0.9533333333333334 AND , :0.046666666666666634"
8,,,,,0.9466666666666667,0.4,0.1,0.0,0.0,1.0,0.0,636001022.0,,0,"Tsking faces pity them their fate., :0.9466666666666667 AND Tsking faces pity them their fate., :0.053333333333333344",", :0.9466666666666667 AND , :0.053333333333333344"
9,,,,,0.94,0.4,0.1,0.0,0.0,1.0,0.0,636001023.0,,0,"Tsking faces pity them their fate., :0.94 AND Tsking faces pity them their fate., :0.06000000000000005",", :0.94 AND , :0.06000000000000005"
