,pos1,neg1,pos2,neg2,prompt,denoise,noise,x_shift,y_shift,zoom,rotation,seed_start,seed_end,seed_str,pos_prompt,neg_prompt
0,,,,,1.0,0.4,0.1,0.0,0.0,1.0,0.0,2207459900.0,,0,"Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :1.0 AND Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.0",", :1.0 AND , :0.0"
1,,,,,0.9933333333333333,0.4,0.1,0.0,0.0,1.0,0.0,2207459901.0,,0,"Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.9933333333333333 AND Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.00666666666666671",", :0.9933333333333333 AND , :0.00666666666666671"
2,,,,,0.9866666666666667,0.4,0.1,0.0,0.0,1.0,0.0,2207459902.0,,0,"Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.9866666666666667 AND Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.013333333333333308",", :0.9866666666666667 AND , :0.013333333333333308"
3,,,,,0.98,0.4,0.1,0.0,0.0,1.0,0.0,2207459903.0,,0,"Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.98 AND Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.020000000000000018",", :0.98 AND , :0.020000000000000018"
4,,,,,0.9733333333333334,0.4,0.1,0.0,0.0,1.0,0.0,2207459904.0,,0,"Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.9733333333333334 AND Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.026666666666666616",", :0.9733333333333334 AND , :0.026666666666666616"
5,,,,,0.9666666666666667,0.4,0.1,0.0,0.0,1.0,0.0,2207459905.0,,0,"Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.9666666666666667 AND Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.033333333333333326",", :0.9666666666666667 AND , :0.033333333333333326"
6,,,,,0.96,0.4,0.1,0.0,0.0,1.0,0.0,2207459906.0,,0,"Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.96 AND Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.040000000000000036",", :0.96 AND , :0.040000000000000036"
7,,,,,0.9533333333333334,0.4,0.1,0.0,0.0,1.0,0.0,2207459907.0,,0,"Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.9533333333333334 AND Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.046666666666666634",", :0.9533333333333334 AND , :0.046666666666666634"
8,,,,,0.9466666666666667,0.4,0.1,0.0,0.0,1.0,0.0,2207459908.0,,0,"Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.9466666666666667 AND Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.053333333333333344",", :0.9466666666666667 AND , :0.053333333333333344"
9,,,,,0.94,0.4,0.1,0.0,0.0,1.0,0.0,2207459909.0,,0,"Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.94 AND Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.06000000000000005",", :0.94 AND , :0.06000000000000005"
10,,,,,0.9333333333333333,0.4,0.1,0.0,0.0,1.0,0.0,2207459910.0,,0,"Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.9333333333333333 AND Thirty Fingers.

Two tables.
Mazelike rows of people awaiting a show they’ll never see as players dance
And count, ride a torture train of fire
To thirty fingers, to the end again.

Steel lights abound.
Tsking faces pity them their fate.
But they decide. Guided by a force
We can’t comprehend. Rooted and aflame.
All they can do is wait., :0.06666666666666665",", :0.9333333333333333 AND , :0.06666666666666665"
