,pos1,neg1,pos2,neg2,prompt,denoise,noise,x_shift,y_shift,zoom,rotation,seed_start,seed_end,seed_str,pos_prompt,neg_prompt
0,,,,,1.0,0.4,0.1,0.0,0.0,1.0,0.0,1937727852.0,,0,"Steel lights abound., :1.0 AND Steel lights abound., :0.0",", :1.0 AND , :0.0"
1,,,,,0.9933333333333333,0.4,0.1,0.0,0.0,1.0,0.0,1937727853.0,,0,"Steel lights abound., :0.9933333333333333 AND Steel lights abound., :0.00666666666666671",", :0.9933333333333333 AND , :0.00666666666666671"
2,,,,,0.9866666666666667,0.4,0.1,0.0,0.0,1.0,0.0,1937727854.0,,0,"Steel lights abound., :0.9866666666666667 AND Steel lights abound., :0.013333333333333308",", :0.9866666666666667 AND , :0.013333333333333308"
3,,,,,0.98,0.4,0.1,0.0,0.0,1.0,0.0,1937727855.0,,0,"Steel lights abound., :0.98 AND Steel lights abound., :0.020000000000000018",", :0.98 AND , :0.020000000000000018"
4,,,,,0.9733333333333334,0.4,0.1,0.0,0.0,1.0,0.0,1937727856.0,,0,"Steel lights abound., :0.9733333333333334 AND Steel lights abound., :0.026666666666666616",", :0.9733333333333334 AND , :0.026666666666666616"
5,,,,,0.9666666666666667,0.4,0.1,0.0,0.0,1.0,0.0,1937727857.0,,0,"Steel lights abound., :0.9666666666666667 AND Steel lights abound., :0.033333333333333326",", :0.9666666666666667 AND , :0.033333333333333326"
6,,,,,0.96,0.4,0.1,0.0,0.0,1.0,0.0,1937727858.0,,0,"Steel lights abound., :0.96 AND Steel lights abound., :0.040000000000000036",", :0.96 AND , :0.040000000000000036"
7,,,,,0.9533333333333334,0.4,0.1,0.0,0.0,1.0,0.0,1937727859.0,,0,"Steel lights abound., :0.9533333333333334 AND Steel lights abound., :0.046666666666666634",", :0.9533333333333334 AND , :0.046666666666666634"
8,,,,,0.9466666666666667,0.4,0.1,0.0,0.0,1.0,0.0,1937727860.0,,0,"Steel lights abound., :0.9466666666666667 AND Steel lights abound., :0.053333333333333344",", :0.9466666666666667 AND , :0.053333333333333344"
9,,,,,0.94,0.4,0.1,0.0,0.0,1.0,0.0,1937727861.0,,0,"Steel lights abound., :0.94 AND Steel lights abound., :0.06000000000000005",", :0.94 AND , :0.06000000000000005"
10,,,,,0.9333333333333333,0.4,0.1,0.0,0.0,1.0,0.0,1937727862.0,,0,"Steel lights abound., :0.9333333333333333 AND Steel lights abound., :0.06666666666666665",", :0.9333333333333333 AND , :0.06666666666666665"
11,,,,,0.9266666666666666,0.4,0.1,0.0,0.0,1.0,0.0,1937727863.0,,0,"Steel lights abound., :0.9266666666666666 AND Steel lights abound., :0.07333333333333336",", :0.9266666666666666 AND , :0.07333333333333336"
12,,,,,0.92,0.4,0.1,0.0,0.0,1.0,0.0,1937727864.0,,0,"Steel lights abound., :0.92 AND Steel lights abound., :0.07999999999999996",", :0.92 AND , :0.07999999999999996"
13,,,,,0.9133333333333333,0.4,0.1,0.0,0.0,1.0,0.0,1937727865.0,,0,"Steel lights abound., :0.9133333333333333 AND Steel lights abound., :0.08666666666666667",", :0.9133333333333333 AND , :0.08666666666666667"
14,,,,,0.9066666666666666,0.4,0.1,0.0,0.0,1.0,0.0,1937727866.0,,0,"Steel lights abound., :0.9066666666666666 AND Steel lights abound., :0.09333333333333338",", :0.9066666666666666 AND , :0.09333333333333338"
15,,,,,0.9,0.4,0.1,0.0,0.0,1.0,0.0,1937727867.0,,0,"Steel lights abound., :0.9 AND Steel lights abound., :0.09999999999999998",", :0.9 AND , :0.09999999999999998"
16,,,,,0.8933333333333333,0.4,0.1,0.0,0.0,1.0,0.0,1937727868.0,,0,"Steel lights abound., :0.8933333333333333 AND Steel lights abound., :0.10666666666666669",", :0.8933333333333333 AND , :0.10666666666666669"
17,,,,,0.8866666666666667,0.4,0.1,0.0,0.0,1.0,0.0,1937727869.0,,0,"Steel lights abound., :0.8866666666666667 AND Steel lights abound., :0.11333333333333329",", :0.8866666666666667 AND , :0.11333333333333329"
18,,,,,0.88,0.4,0.1,0.0,0.0,1.0,0.0,1937727870.0,,0,"Steel lights abound., :0.88 AND Steel lights abound., :0.12",", :0.88 AND , :0.12"
19,,,,,0.8733333333333333,0.4,0.1,0.0,0.0,1.0,0.0,1937727871.0,,0,"Steel lights abound., :0.8733333333333333 AND Steel lights abound., :0.1266666666666667",", :0.8733333333333333 AND , :0.1266666666666667"
20,,,,,0.8666666666666667,0.4,0.1,0.0,0.0,1.0,0.0,1937727872.0,,0,"Steel lights abound., :0.8666666666666667 AND Steel lights abound., :0.1333333333333333",", :0.8666666666666667 AND , :0.1333333333333333"
21,,,,,0.86,0.4,0.1,0.0,0.0,1.0,0.0,1937727873.0,,0,"Steel lights abound., :0.86 AND Steel lights abound., :0.14",", :0.86 AND , :0.14"
22,,,,,0.8533333333333333,0.4,0.1,0.0,0.0,1.0,0.0,1937727874.0,,0,"Steel lights abound., :0.8533333333333333 AND Steel lights abound., :0.14666666666666672",", :0.8533333333333333 AND , :0.14666666666666672"
23,,,,,0.8466666666666667,0.4,0.1,0.0,0.0,1.0,0.0,1937727875.0,,0,"Steel lights abound., :0.8466666666666667 AND Steel lights abound., :0.15333333333333332",", :0.8466666666666667 AND , :0.15333333333333332"
24,,,,,0.84,0.4,0.1,0.0,0.0,1.0,0.0,1937727876.0,,0,"Steel lights abound., :0.84 AND Steel lights abound., :0.16000000000000003",", :0.84 AND , :0.16000000000000003"
25,,,,,0.8333333333333333,0.4,0.1,0.0,0.0,1.0,0.0,1937727877.0,,0,"Steel lights abound., :0.8333333333333333 AND Steel lights abound., :0.16666666666666674",", :0.8333333333333333 AND , :0.16666666666666674"
26,,,,,0.8266666666666667,0.4,0.1,0.0,0.0,1.0,0.0,1937727878.0,,0,"Steel lights abound., :0.8266666666666667 AND Steel lights abound., :0.17333333333333334",", :0.8266666666666667 AND , :0.17333333333333334"
27,,,,,0.82,0.4,0.1,0.0,0.0,1.0,0.0,1937727879.0,,0,"Steel lights abound., :0.82 AND Steel lights abound., :0.18000000000000005",", :0.82 AND , :0.18000000000000005"
28,,,,,0.8133333333333334,0.4,0.1,0.0,0.0,1.0,0.0,1937727880.0,,0,"Steel lights abound., :0.8133333333333334 AND Steel lights abound., :0.18666666666666665",", :0.8133333333333334 AND , :0.18666666666666665"
29,,,,,0.8066666666666666,0.4,0.1,0.0,0.0,1.0,0.0,1937727881.0,,0,"Steel lights abound., :0.8066666666666666 AND Steel lights abound., :0.19333333333333336",", :0.8066666666666666 AND , :0.19333333333333336"
30,,,,,0.8,0.4,0.1,0.0,0.0,1.0,0.0,1937727882.0,,0,"Steel lights abound., :0.8 AND Steel lights abound., :0.19999999999999996",", :0.8 AND , :0.19999999999999996"
31,,,,,0.7933333333333333,0.4,0.1,0.0,0.0,1.0,0.0,1937727883.0,,0,"Steel lights abound., :0.7933333333333333 AND Steel lights abound., :0.20666666666666667",", :0.7933333333333333 AND , :0.20666666666666667"
32,,,,,0.7866666666666666,0.4,0.1,0.0,0.0,1.0,0.0,1937727884.0,,0,"Steel lights abound., :0.7866666666666666 AND Steel lights abound., :0.21333333333333337",", :0.7866666666666666 AND , :0.21333333333333337"
